"Gene","mean_Control","mean_GHR-KO","sd_Control","sd_GHR-KO","Cohens.d_genotype","mean_Female","mean_Male","sd_Female","sd_Male","Cohens.d_sex","anova_p_val_genotype","anova_p_val_sex","anova_p_val_genotype:sex","adjusted_p_val_genotype","adjusted_p_val_sex","adjusted_p_val_genotype:sex","4721","4945","4715","4718","4524","4722","4716","4717","THSD_pair"
"LOC110261483",28.6855359075,28.197990895,0.438490432802706,0.43870400113551,-1.11160075619992,28.3103137025,28.5732131,0.52976608298545,0.465265861196841,0.527317322358915,0.204367407662276,0.459850828948818,0.395422715192278,0.601886938419995,0.77565550788113,0.738969597230121,27.68317986,28.75598717,28.18191528,28.17088127,28.74278259,28.05930519,28.87126541,29.06879044,NA
"LOC110261670",31.937279225,31.7644333825,0.0831572214729771,0.205961671114133,-1.10051230215527,31.8919324875,31.80978012,0.187879391701814,0.171622988400278,-0.456567239071853,0.238795197764433,0.54681345350645,0.609056086222466,0.63413563028582,0.827351625678001,0.860898523665461,31.62339973,32.05685425,31.76085472,31.61662483,31.96842957,31.9190464,31.83243561,32.02920532,NA
"LOC396684",29.866788865,28.61993456,1.59137971486175,0.255570598145719,-1.0940253164085,29.451632025,29.0350914,0.807056711588653,1.69328819230637,-0.314043309863258,0.265195840112741,0.687724281447868,0.916038122910066,0.657921114212817,0.896695771904966,0.975254134813975,28.95060349,28.59768677,28.60455894,28.32688904,29.96209717,30.29614067,27.69836235,31.51055527,NA
"LOC396685",31.1180906325,30.333435535,0.573412889121972,0.357224023556804,-1.64253859495154,31.10352087,30.3480052975,0.563730930568299,0.410534623184297,-1.53211842281881,0.00623655874931898,0.00713676585840274,0.349067646511323,0.140849350145946,0.146291767853101,0.713116596885594,30.56510925,30.69933891,29.94321442,30.12607956,31.7419796,31.40765572,30.44213486,30.88059235,NA
"LOC396781",32.95053482,32.719171525,0.352922617182769,0.283173507059782,-0.723113388804515,32.9474430075,32.7222633375,0.389228726108971,0.234786430440999,-0.700574203178242,0.340159205375074,0.351748764427675,0.273700972457403,0.706862828545894,0.713605776614677,0.663049536826497,32.99087906,32.40156555,32.9221344,32.56210709,33.31783676,33.07949066,32.47993469,32.92487717,NA
"LOC780435",30.7898387875,30.5779871925,0.584610699169541,0.299817726762493,-0.456011360485173,30.4892172775,30.8786087025,0.531791768639657,0.278737866041392,0.917171145556883,0.55665515961401,0.304309258545423,0.505608330492979,0.833715491310673,0.683110371585546,0.80613297928678,30.15206718,30.85608482,30.65215492,30.65164185,31.02194595,29.92677116,30.98807144,31.2225666,NA
"LONP1",28.49335575,28.753053665,0.0614467436351273,0.0997067958482043,3.13582311674308,28.62599468,28.620414735,0.207145112411722,0.125496204557644,-0.0325821567254594,0.0160898536526463,0.935591950228791,0.401005272528424,0.21318870042318,0.981903374283325,0.74134796005127,28.69005775,28.88253212,28.77846909,28.6611557,28.52660179,28.40478706,28.54159737,28.50043678,NA
"LPP",24.41302395,25.29574299,0.459394041105468,0.146240054337441,2.58935919212122,24.6743063925,25.0344605475,0.634154175529646,0.513093992978528,0.624390796680069,0.0140476714335696,0.164202821668001,0.400725542143137,0.198978965382393,0.559945570405605,0.74134796005127,25.2799778,25.15027237,25.25439835,25.49832344,24.25202751,24.01494789,24.31015778,25.07496262,NA
"LRBA",28.6437125225,28.60976696,0.0652227697722644,0.077513498732823,-0.473886732797704,28.59054947,28.6629300125,0.0746625435413188,0.0443105964949833,1.17899223242478,0.504503340992855,0.193373053567308,0.441711700810652,0.805918150986224,0.593121457916014,0.766259721291031,28.68404961,28.50263786,28.64185905,28.61052132,28.59864426,28.57686615,28.69968605,28.69965363,NA
"LRP1",25.118866445,26.543583395,0.674888491117764,0.230043860376287,2.82581093790217,25.6781678225,25.9842820175,1.0990868027187,0.768859227289033,0.322750134850675,0.0158294118265943,0.436169504485837,0.312647367847155,0.212031485331429,0.762173981225797,0.686425967734848,26.48206902,26.70780373,26.73995399,26.24450684,25.10537529,24.41742325,26.03250504,24.9201622,NA
"LRPAP1",28.8693847675,29.2475080475,0.143506165727221,0.0860982453376799,3.1953297368198,29.0803213125,29.0365715025,0.218173871991565,0.272853810126922,-0.177102211786631,0.0178828124336975,0.676942926372026,0.666362723503197,0.222921299771726,0.893193621861838,0.887998746260294,29.34994888,29.1435051,29.26981544,29.22676277,28.84068108,28.98715019,28.97169304,28.67801476,NA
"LRPPRC",27.8476538675,28.126727105,0.198003720076911,0.10476756468331,1.76181553579598,27.9907436375,27.983637335,0.29112050847854,0.131598430409221,-0.0314565526237824,0.0605428982530686,0.95053903406769,0.189706302693796,0.380999485266412,0.986898826232812,0.587359898725023,28.20918083,28.22126389,28.06589127,28.01057243,27.92846489,27.60406494,28.06779099,27.79029465,NA
"LRRC40",24.73420191,24.70508528,0.186765090849832,0.201695870988005,-0.149797017375422,24.71484852,24.72443867,0.211421764432801,0.177107686173037,0.0491749884128364,0.464498755643468,0.803337877542619,0.00080196435416789,0.777160000578769,0.940052952744896,0.0633166280006975,24.49338341,24.57847977,24.91879845,24.82967949,24.85889626,24.92863464,24.56104088,24.58823586,NA
"LRRC47",26.54297924,26.3750319475,0.142162060384589,0.095609124338801,-1.38635801924768,26.4168329225,26.501178265,0.191368492050875,0.082405666214305,0.572490438576537,0.147563801979178,0.418962611711743,0.675186115913853,0.538509501356013,0.74935164026968,0.893193621861838,26.24278069,26.38065147,26.4690361,26.40765953,26.35437393,26.6895256,26.52728081,26.60073662,NA
"LRRC59",27.4491267225,27.762984275,0.127598676382714,0.141808862509459,2.32674901228693,27.5808224675,27.63128853,0.271427713587154,0.16337482016023,0.22528107619138,0.0222982401191021,0.591455799825414,0.161874750649433,0.242183663515803,0.849151662180016,0.558733449855635,27.80267334,27.82122421,27.55501175,27.8730278,27.40956879,27.28982353,27.51593018,27.58118439,NA
"LRRFIP1",25.5874781575,26.6659941675,0.269257548759916,0.232711908157728,4.28579457519287,26.020902155,26.23257017,0.629890718897837,0.689556209101547,0.32051600807046,0.00459235187474707,0.323669003307725,0.76953179346731,0.124448188922601,0.696353019519418,0.926479538713743,26.38329124,26.67801476,26.95260429,26.65006638,25.74296188,25.27934074,25.87203979,25.45557022,NA
"LSM14A",26.0525946625,26.0325083725,0.212214777519196,0.0907825758009074,-0.123068391738096,26.1090412125,25.9760618225,0.153728440047777,0.134625833978875,-0.920316138187513,0.79209610213561,0.135544835751894,0.0453944032860781,0.937026522782811,0.523745245345317,0.340395840531495,25.90203094,26.091259,26.03942299,26.09732056,26.25652313,26.18635178,25.98021889,25.78728485,NA
"LSM2",27.7289824475,27.65976286,0.141556119050587,0.0759585162230798,-0.609352014755846,27.7011518475,27.68759346,0.0946868364342489,0.141116671522525,-0.112830916224967,0.513903541115164,0.895331869935577,0.751204954882191,0.811317434358126,0.970764298292219,0.918815219789126,27.57014847,27.73007202,27.7149601,27.62387085,27.7951355,27.7092514,27.87050056,27.54104233,NA
"LSM3",26.3587574975,26.82818842,1.68319897270213,0.252194384987585,0.390059065003771,26.24040842,26.9465374975,1.61416322253324,0.325170660553328,0.606475974046373,0.62413652393799,0.469920582828649,0.395539079262743,0.870525734339194,0.780918418459024,0.738969597230121,26.97738266,26.81494522,26.47813988,27.04228592,27.32868767,23.84061813,27.23086739,27.0348568,NA
"LSM4",26.2025265675,26.3453788775,0.707263847107625,0.275311407470127,0.266185283871118,26.436480045,26.1114254,0.322061066626053,0.644561372844502,-0.637986178959068,0.71253690463486,0.418836951847941,0.248808514305005,0.90541853337988,0.74935164026968,0.643251483299244,25.97991371,26.54907227,26.28617859,26.56635094,26.48420715,26.73272705,26.43323135,25.15994072,NA
"LSM5",25.414954185,24.883012775,0.802730667829319,0.963877068965712,-0.59972799459464,25.08699894,25.21096802,0.783066227013764,1.06706999169684,0.132459240986358,0.473747115900156,0.862891641162101,0.340056126806449,0.78410352119657,0.959647065640764,0.706862828545894,25.77685738,24.59391022,23.65279961,25.50848389,24.24659729,25.73063087,26.07030106,25.61228752,NA
"LSM6",26.9273295425,26.77357626,0.198388561251976,0.070745018944409,-1.03235611159477,26.80137396,26.8995318425,0.084456263516204,0.215793311177732,0.599038311443428,0.266281888120808,0.456159075829989,0.91849771994271,0.658764863922856,0.773708360181789,0.975637167884409,26.74995995,26.71200943,26.87549019,26.75684547,26.85102844,26.89249802,27.21187592,26.75391579,NA
"LSM7",26.91479063,26.778570175,0.0868398305162435,0.143123484332051,-1.15074933644801,26.86249256,26.830868245,0.194604428404884,0.0431108774066377,-0.224377833737416,0.22071126006862,0.753349229940488,0.465741669129619,0.619686514417202,0.919237196304428,0.777512935757937,26.92660141,26.58649063,26.77165413,26.82953453,26.89469528,27.04218292,26.85031319,26.87197113,NA
"LSM8",27.73525858,27.4715800275,0.132665398824266,0.0778511565823588,-2.42423142249067,27.546898365,27.6599402425,0.160130627760609,0.189343694550199,0.644676797449459,0.0241292884831352,0.20426374987166,0.789492835989538,0.247548160580464,0.601886938419995,0.936213564803888,27.48046684,27.37094307,27.56085205,27.47405815,27.590065,27.74611855,27.90867615,27.69617462,NA
"LSS",24.35103321,26.0501031875,0.618485897115083,0.267407353049692,3.56601587963365,25.422267915,24.9788684825,0.741783893278541,1.30279646947179,-0.418271386932525,0.00339443971783653,0.179682067951547,0.189051004096024,0.114829925750251,0.577120209080567,0.587026667619058,25.98200417,26.1299839,26.36314201,25.72528267,24.91766548,24.65941811,24.33100128,23.49604797,NA
"LTA4H",30.07361555,30.14742136,0.0878704589832909,0.126479412952029,0.677741595752189,30.1215524675,30.0994844425,0.113254945869488,0.119157220820339,-0.189843005625491,0.425367289500611,0.804030141737545,0.360583946504928,0.754966415509758,0.940162281802024,0.718418504840066,30.23352242,29.99752235,30.26896667,30.089674,30.19999313,30.05517197,29.99698448,30.04231262,NA
"LUC7L3",25.8976230625,26.1989397975,0.416261733929342,0.131738345488707,0.975986853356789,25.9185318925,26.1780309675,0.443107386514675,0.0995958670439444,0.808052592936787,0.243389929659873,0.30432562894409,0.518581727391612,0.638189474423366,0.683110371585546,0.81212073954601,26.00478935,26.28941917,26.23064804,26.27090263,26.10199356,25.27792549,26.16765976,26.04291344,NA
"LUM",28.851169585,30.2719335525,0.277247725651305,0.190142599916852,5.97665657278696,29.50568819,29.6174149475,0.768374260498678,0.927368909417924,0.131197779871735,0.00171636145279385,0.58845767168994,0.590177855570675,0.0838871660052993,0.846963758972844,0.848083719301857,30.21870422,30.10224533,30.22216415,30.54462051,29.00811768,28.69368553,29.15240669,28.55046844,NA
"LXN",26.048316,26.1080350875,0.947764432779625,0.212785213936904,0.0869459107671122,26.3338270175,25.82252407,0.346405928779605,0.807234998835548,-0.823170946051034,0.903982851640418,0.333133466189813,0.311557563380269,0.972899104436609,0.703177092772379,0.686365795014808,26.33207321,25.85730743,26.01550484,26.22725487,26.66925621,26.47667122,24.63619804,26.41113853,NA
"LYPLA1",27.15248537,27.2575488075,0.0824169174053682,0.135310610992143,0.937813936939952,27.192643165,27.2173910125,0.0680764028841014,0.165582888772724,0.195489868452942,0.274710944042957,0.780644540393165,0.307498027919516,0.663888367283351,0.932838425672941,0.684061282820776,27.11376381,27.27949905,27.20368576,27.43324661,27.19591713,27.18139267,27.20303154,27.02960014,NA
"LYPLA2",27.50306225,27.8162784575,0.0893075898795222,0.145758322509334,2.59124933702045,27.63519907,27.6841416375,0.159918198706969,0.259718146711526,0.226932360585228,0.0142554478012894,0.551989488235382,0.144562072603302,0.200558036976764,0.828892773939415,0.535645315439605,27.84451866,27.60250854,27.90512276,27.91296387,27.45677567,27.63699341,27.46107674,27.45740318,NA
"LZIC",25.92539215,25.8273654,0.202285830565176,0.0666927405707364,-0.650859546258249,25.967930795,25.784826755,0.164016880977909,0.0502066842898857,-1.50964556568326,0.130189887790499,0.0238067814468529,0.0401100681858623,0.519413148469581,0.246586077939677,0.317899391770382,25.76466179,25.91864014,25.8314209,25.79473877,26.14452744,26.04389381,25.71358299,25.79956436,NA
"LZTFL1",29.2848048225,29.5782833075,0.0612575360926985,0.0897194602401888,3.82042979478299,29.4432559,29.41983223,0.145690359801014,0.218243796924619,-0.126240565347881,0.00724321169531468,0.707647231194874,0.358475094309206,0.147578191638285,0.903119557858431,0.71712412929844,29.50914764,29.61057281,29.6906414,29.50277138,29.37218857,29.28111458,29.23569107,29.25022507,NA
"M6PR",26.217640875,26.290409565,0.0876831824911096,0.165489401919511,0.549490518551851,26.2286605825,26.2793898575,0.0469432816815833,0.186241669735688,0.373526567117721,0.549891995751117,0.672960876231824,0.897677399365524,0.827351625678001,0.892004334834516,0.971507727189972,26.25902176,26.25578499,26.12618828,26.52064323,26.15929031,26.24054527,26.33156013,26.13916779,NA
"MACF1",26.56606102,26.7049860975,0.368523340300212,0.469906538835671,0.328996909900984,26.7677369125,26.503310205,0.387910489812632,0.415210214019271,-0.658117942350043,0.677083678820807,0.441495077230406,0.410177124945294,0.893193621861838,0.766259721291031,0.744282453777379,26.23260689,27.15711403,27.05765343,26.37257004,26.87818336,26.80304337,26.51854324,26.06447411,NA
"MACROH2A2",29.150188445,28.757614615,0.157205433969597,0.194169765426856,-2.22223663429284,28.9633436225,28.9444594375,0.340276468628344,0.221658380272773,-0.0657621352727192,0.0601908171552127,0.90658311764351,0.786459623366859,0.380760246272304,0.972899104436609,0.935038312224908,28.53689957,28.95343781,28.88349342,28.65662766,29.36888313,28.99415398,29.11755943,29.12015724,NA
"MADD",24.8756213225,25.38827038,0.900723732613065,0.196560727001151,0.786395808162507,24.747947695,25.5159440075,0.742580369774581,0.28373855879155,1.36627636250271,0.0699880032392283,0.0212152316757395,0.0266787060826121,0.399733322501997,0.237715434916607,0.260784351957533,25.13014221,25.59311867,25.36061478,25.46920586,23.99165154,24.27687836,25.9290638,25.30489159,NA
"MAGOH",26.958810805,26.6849966075,0.112285817102095,0.141732772305428,-2.14151818089367,26.827579975,26.8162274375,0.159660321162197,0.238959735263716,-0.0558644936813568,0.0589954681782735,0.918827253388733,0.53160543138795,0.375922409607564,0.975637167884409,0.818452421322137,26.83050156,26.6224041,26.76951218,26.51756859,26.84529495,27.01211929,27.0896225,26.88820648,NA
"MAGT1",25.62013912,25.7875351925,1.29116104070405,1.19105613040753,0.134766701786295,25.6918663975,25.715807915,1.33774406000056,1.14649518154186,0.0192178628681176,0.857467176630956,0.979462286595538,0.224882767836894,0.958043677686322,0.994111846135471,0.623400542440492,26.38399887,26.42066193,24.00156975,26.34391022,26.27542114,23.68738365,26.35982895,26.15792274,NA
"MAN1B1",26.31706953,26.34207058,0.183110400390763,0.0972560689099603,0.170529221621929,26.4140553475,26.2450847625,0.0502025760161122,0.147819232971686,-1.53070322210611,0.787716549048533,0.123543496627504,0.43111739260731,0.935735423986157,0.50745731737641,0.76028303329657,26.34610939,26.43104744,26.20579338,26.38533211,26.4655838,26.41348076,26.0545311,26.33468246,NA
"MAN2A1",27.7460198375,27.4197010975,0.126365466706578,0.138002303217912,-2.46628451987251,27.6443738925,27.5213470425,0.244317183885888,0.190317778194783,-0.56179647567101,0.0270793089567266,0.268206126674436,0.794736624859476,0.263387776032357,0.659353444947243,0.938115832933442,27.62156677,27.31423569,27.35396957,27.38903236,27.88116264,27.76053047,27.76667213,27.57571411,NA
"MAN2B1",28.7171597475,28.7401113525,0.344428922052756,0.128817201116188,0.0882671932736314,28.9178061475,28.5394649525,0.14258557154803,0.14077518482147,-2.67033077065619,0.783653027051059,0.00839937940618727,0.0741914568714501,0.934036145320982,0.158181890605972,0.411103475125029,28.7881813,28.88261986,28.71191216,28.57773209,29.1213932,28.87903023,28.48910904,28.37910652,NA
"MAN2C1",27.8686790475,27.9363698975,0.331297720373535,0.265518796152164,0.225474377554124,27.916504385,27.88854456,0.280075854797719,0.323031668881836,-0.0924849191876133,0.806971830883496,0.91933711233656,0.930864688999941,0.941788377406889,0.975637167884409,0.979286349952404,27.93297768,27.99167061,27.5886364,28.2321949,27.53512001,28.20624924,28.09476471,27.63858223,NA
"MANF",30.5274357775,31.4595108025,0.0433457306866163,0.175575352226594,7.28878426722586,30.98849392,30.99845266,0.53701984784901,0.568704689194709,0.0180056668699571,0.000977926237197894,0.930722762445944,0.658623380192183,0.0643015093745945,0.979262506720099,0.885818719432725,31.21829987,31.63948822,31.49404907,31.48620605,30.56628799,30.5298996,30.46635818,30.54719734,NA
